,architecture,variance,psnr,psnr std,ssim,ssim std,second,loss,num classes,num repeat,degree,factor,polynomial,polynomial degree
12238,splines,45.0,23.61205,1.1323475,0.5764616,0.05894338,True,psnr,20.0,1.0,3.0,0.3162277660168379,True,3.0
12239,splines,45.0,23.862488,1.2952895,0.60096,0.054932628,True,psnr,50.0,1.0,4.0,3.1622776601683795,False,-1.0
12240,splines,45.0,23.8521,1.2639006,0.60062236,0.053943563,True,psnr,50.0,1.0,4.0,1.0,True,3.0
12241,splines,45.0,23.945606,1.2487763,0.6084794,0.04989637,True,psnr,50.0,1.0,4.0,0.3162277660168379,True,1.0
12242,splines,45.0,21.811264,2.6207285,0.50500447,0.1437782,True,psnr,50.0,1.0,5.0,0.3162277660168379,True,2.0
12243,splines,45.0,24.102304,1.2089049,0.6190104,0.04857745,False,psnr,50.0,1.0,-1.0,-1.0,-1,-1.0
12244,decreasing,45.0,17.36029,0.8777733,0.29319102,0.09196308,True,H1,5.0,1.0,2.0,3.1622776601683795,True,4.0
12245,decreasing,45.0,4.3542438,2.350162,0.018313006,0.011813954,True,H1,5.0,1.0,2.0,3.1622776601683795,False,-1.0
12246,decreasing,45.0,18.317688,1.518884,0.20017631,0.06872937,True,H1,5.0,1.0,2.0,1.0,True,2.0
12247,decreasing,45.0,23.793064,1.2500192,0.5976315,0.05517025,True,H1,5.0,1.0,2.0,1.0,True,3.0
12248,decreasing,45.0,23.9035,1.3525144,0.62442076,0.051152524,True,H1,5.0,1.0,2.0,1.0,True,4.0
12249,decreasing,45.0,14.183008,0.52907777,0.19959666,0.07254297,True,H1,5.0,1.0,2.0,1.0,True,5.0
12250,decreasing,45.0,18.104073,0.87792784,0.31624484,0.0953241,True,H1,5.0,1.0,2.0,0.3162277660168379,True,1.0
12251,decreasing,45.0,17.946308,0.8154769,0.3109141,0.093282506,True,H1,5.0,1.0,2.0,0.3162277660168379,True,2.0
12252,decreasing,45.0,23.240364,1.6647699,0.6060748,0.07632194,True,H1,5.0,1.0,2.0,0.3162277660168379,True,5.0
12253,decreasing,45.0,23.851177,1.278208,0.6028604,0.051752113,True,H1,5.0,1.0,2.0,0.3162277660168379,False,-1.0
12254,decreasing,45.0,23.42723,1.7895021,0.5822831,0.09068773,True,H1,5.0,1.0,3.0,10.0,True,1.0
12255,decreasing,45.0,23.733923,1.061405,0.5945428,0.06065939,True,H1,5.0,1.0,3.0,10.0,True,2.0
12256,decreasing,45.0,-15.919781,1.5860956,-0.0017440207,0.0012674566,True,H1,5.0,1.0,3.0,10.0,True,3.0
12257,decreasing,45.0,23.625765,1.6706495,0.6157245,0.059502922,True,H1,5.0,1.0,3.0,10.0,True,5.0
12258,decreasing,45.0,17.286173,2.394792,0.20659953,0.09818684,True,H1,5.0,1.0,3.0,10.0,False,-1.0
12259,decreasing,45.0,18.680914,0.9513356,0.3395258,0.098649025,True,H1,5.0,1.0,3.0,3.1622776601683795,True,1.0
12260,decreasing,45.0,18.16731,4.004601,0.34982035,0.17056912,True,H1,5.0,1.0,3.0,3.1622776601683795,True,2.0
12261,decreasing,45.0,20.021679,0.97608364,0.3901027,0.1014397,True,H1,5.0,1.0,3.0,3.1622776601683795,True,5.0
12262,decreasing,45.0,-1.4607699,4.9429426,0.0061009843,0.021216933,True,H1,5.0,1.0,3.0,3.1622776601683795,False,-1.0
12263,decreasing,45.0,23.848064,1.2320457,0.6003974,0.05348215,True,H1,5.0,1.0,3.0,1.0,True,3.0
12264,decreasing,45.0,22.361677,1.1526164,0.5197351,0.086971395,True,H1,5.0,1.0,4.0,1.0,False,-1.0
12265,decreasing,45.0,23.423212,1.4000294,0.61273354,0.06672662,True,H1,5.0,1.0,4.0,0.3162277660168379,True,2.0
12266,decreasing,45.0,9.524932,2.0798955,0.02870664,0.013851381,True,H1,5.0,1.0,4.0,0.3162277660168379,True,4.0
12267,decreasing,45.0,18.501232,0.80747116,0.17681274,0.04143696,True,H1,5.0,1.0,4.0,0.3162277660168379,True,5.0
12268,decreasing,45.0,18.426182,0.85377055,0.3282434,0.09654874,True,H1,5.0,1.0,5.0,10.0,True,1.0
12269,decreasing,45.0,12.952656,0.60482275,0.17427051,0.06674843,True,H1,5.0,1.0,5.0,10.0,True,2.0
12270,decreasing,45.0,20.67571,0.9490568,0.4145503,0.102079295,True,H1,5.0,1.0,5.0,10.0,True,3.0
12271,decreasing,45.0,23.601337,1.6142589,0.6190215,0.06656395,True,H1,5.0,1.0,5.0,10.0,True,4.0
12272,decreasing,45.0,-10.10331,4.985091,0.015505997,0.054564133,True,H1,5.0,1.0,5.0,3.1622776601683795,True,2.0
12273,decreasing,45.0,23.495417,0.89668596,0.56222653,0.07164659,True,H1,5.0,1.0,5.0,3.1622776601683795,True,4.0
12274,decreasing,45.0,22.664932,0.77861786,0.51199186,0.08850922,True,H1,5.0,1.0,5.0,1.0,True,1.0
12275,decreasing,45.0,-9.780612,4.2353377,0.0031969445,0.009140851,True,H1,5.0,1.0,5.0,1.0,True,3.0
12276,decreasing,45.0,23.433317,1.644385,0.617908,0.07495242,True,H1,5.0,1.0,5.0,1.0,True,4.0
12277,decreasing,45.0,23.860407,1.3626131,0.6075601,0.053408504,False,H1,5.0,1.0,-1.0,-1.0,-1,-1.0
12278,decreasing,45.0,23.82123,1.3290575,0.60338783,0.05263224,True,H1,20.0,1.0,3.0,10.0,True,1.0
12279,decreasing,45.0,18.73803,0.9076726,0.33804595,0.09452648,True,H1,20.0,1.0,3.0,1.0,True,1.0
12280,decreasing,45.0,17.591057,1.0699711,0.30163753,0.09636792,True,H1,20.0,1.0,3.0,1.0,True,5.0
12281,decreasing,45.0,23.891207,1.2465669,0.6012236,0.051251344,True,H1,20.0,1.0,3.0,0.3162277660168379,True,5.0
12282,decreasing,45.0,23.705233,1.6057016,0.6164192,0.055846233,True,H1,20.0,1.0,4.0,10.0,True,2.0
12283,decreasing,45.0,16.625885,0.72701687,0.26726624,0.08841402,True,H1,20.0,1.0,5.0,0.3162277660168379,False,-1.0
12284,decreasing,45.0,14.799388,2.0133777,0.2585971,0.096226886,True,H1,50.0,1.0,1.0,10.0,True,4.0
12285,decreasing,45.0,23.757278,1.3394127,0.5978622,0.058916043,True,H1,50.0,1.0,1.0,10.0,False,-1.0
12286,decreasing,45.0,23.068655,1.8328242,0.585284,0.08988386,True,H1,50.0,1.0,1.0,3.1622776601683795,True,2.0
12287,decreasing,45.0,22.993021,1.2689959,0.55616236,0.0751143,True,H1,50.0,1.0,1.0,1.0,True,1.0
12288,decreasing,45.0,-21.171654,0.7981863,-0.00038592046,0.00039811136,True,H1,50.0,1.0,1.0,1.0,True,3.0
12289,decreasing,45.0,0.43424332,1.9580185,0.090744965,0.050975714,True,H1,50.0,1.0,1.0,0.3162277660168379,True,2.0
12290,decreasing,45.0,14.243426,0.93783,0.09246815,0.042279743,True,H1,50.0,1.0,1.0,0.3162277660168379,True,3.0
12291,decreasing,45.0,23.829369,1.3183653,0.5981149,0.05622547,True,H1,50.0,1.0,1.0,0.3162277660168379,True,4.0
12292,decreasing,45.0,18.167562,0.8991572,0.32220238,0.09470529,True,H1,50.0,1.0,1.0,0.3162277660168379,True,5.0
12293,decreasing,45.0,23.750574,1.1650525,0.586712,0.060502056,True,H1,50.0,1.0,2.0,10.0,True,4.0
12294,decreasing,45.0,23.585175,1.0465816,0.5735404,0.072473705,True,H1,50.0,1.0,2.0,10.0,False,-1.0
12295,decreasing,45.0,23.754307,1.3974756,0.60035896,0.058843635,True,H1,50.0,1.0,2.0,3.1622776601683795,True,4.0
12296,decreasing,45.0,23.751577,1.3782837,0.5983056,0.059788167,True,H1,50.0,1.0,2.0,3.1622776601683795,False,-1.0
12297,decreasing,45.0,23.854252,1.3109747,0.6058653,0.056234814,True,H1,50.0,1.0,2.0,1.0,True,1.0
12298,decreasing,45.0,23.873852,1.2467179,0.60434693,0.05353473,True,H1,50.0,1.0,4.0,1.0,True,2.0
12299,decreasing,45.0,23.857946,1.3065478,0.60268205,0.053949844,True,H1,50.0,1.0,4.0,1.0,True,4.0
12300,decreasing,45.0,19.767118,0.83680606,0.23717763,0.047876503,True,H1,50.0,1.0,4.0,0.3162277660168379,True,4.0
12301,decreasing,45.0,-7.2797394,1.0908133,0.0007888965,0.0005863281,True,H1,50.0,1.0,5.0,10.0,True,2.0
12302,decreasing,45.0,22.934395,1.5199422,0.5359016,0.1047991,True,H1,50.0,1.0,5.0,10.0,True,5.0
12303,decreasing,45.0,22.339554,0.78609645,0.4987001,0.09015755,True,H1,50.0,1.0,5.0,10.0,False,-1.0
12304,decreasing,45.0,18.58231,0.8323937,0.33336592,0.09695995,True,H1,50.0,1.0,5.0,1.0,True,2.0
12305,decreasing,45.0,23.875854,1.2990161,0.61551327,0.049304776,True,H1,50.0,1.0,5.0,1.0,True,5.0
12306,decreasing,45.0,18.893845,0.8473767,0.34597397,0.09771751,True,H1,50.0,1.0,5.0,1.0,False,-1.0
12307,decreasing,45.0,-0.65135217,0.46565554,0.0033434515,0.0017217491,True,H1,50.0,1.0,5.0,0.3162277660168379,True,1.0
12308,decreasing,45.0,6.0126247,1.524438,0.09784848,0.043431293,True,H1,50.0,1.0,5.0,0.3162277660168379,True,3.0
12309,decreasing,45.0,20.639502,0.8064579,0.4170871,0.09873698,True,H1,50.0,1.0,5.0,0.3162277660168379,True,4.0
12310,decreasing,45.0,23.873945,1.289351,0.6076006,0.05275235,True,H1,50.0,1.0,5.0,0.3162277660168379,True,5.0
12311,decreasing,45.0,23.917204,1.3301064,0.61276406,0.053723015,False,H1,50.0,1.0,-1.0,-1.0,-1,-1.0
12312,decreasing,45.0,-11.325597,0.40308917,8.098013e-05,0.0004815301,True,L2,5.0,1.0,1.0,10.0,False,-1.0
12313,decreasing,45.0,15.159265,1.5840715,0.11654179,0.07276519,True,L2,5.0,1.0,1.0,3.1622776601683795,True,1.0
12314,decreasing,45.0,21.678976,2.8807757,0.5328312,0.14678356,True,L2,5.0,1.0,1.0,3.1622776601683795,True,4.0
12315,decreasing,45.0,23.735031,1.4158177,0.59996593,0.06487051,True,L2,5.0,1.0,1.0,3.1622776601683795,False,-1.0
12316,decreasing,45.0,14.943557,1.2605838,0.22513573,0.08351055,True,L2,5.0,1.0,1.0,1.0,True,1.0
12317,decreasing,45.0,4.034888,4.1237926,0.010624783,0.0098179085,True,L2,5.0,1.0,1.0,0.3162277660168379,True,4.0
12318,decreasing,45.0,21.495243,0.97312194,0.46199337,0.099833,True,L2,5.0,1.0,2.0,3.1622776601683795,True,4.0
12319,decreasing,45.0,18.650091,0.99053943,0.2229521,0.07080741,True,L2,5.0,1.0,2.0,1.0,True,2.0
12320,decreasing,45.0,-7.5880866,7.1091986,0.007201666,0.02781608,True,L2,5.0,1.0,3.0,10.0,True,2.0
12321,decreasing,45.0,-6.4234962,1.3215287,0.012495837,0.008852094,True,L2,5.0,1.0,3.0,3.1622776601683795,True,4.0
12322,decreasing,45.0,23.516186,1.6475567,0.6197854,0.075563036,True,L2,5.0,1.0,3.0,3.1622776601683795,True,5.0
12323,decreasing,45.0,18.926754,1.1548783,0.345723,0.09492212,True,L2,5.0,1.0,3.0,1.0,True,2.0
12324,decreasing,45.0,21.744959,2.1607707,0.49379516,0.14243199,True,L2,5.0,1.0,3.0,1.0,True,3.0
12325,decreasing,45.0,15.323063,5.0447636,0.31633645,0.1425296,True,L2,5.0,1.0,3.0,1.0,False,-1.0
12326,decreasing,45.0,18.101423,0.7662108,0.31466627,0.092247084,True,L2,5.0,1.0,3.0,0.3162277660168379,True,2.0
12327,decreasing,45.0,23.12465,1.4806933,0.56678504,0.11546555,True,L2,5.0,1.0,3.0,0.3162277660168379,False,-1.0
12328,decreasing,45.0,-20.991016,1.3931545,0.0011301037,0.0007921807,True,L2,5.0,1.0,4.0,10.0,True,2.0
12329,decreasing,45.0,22.013172,1.9019574,0.49044907,0.1280157,True,L2,5.0,1.0,4.0,10.0,True,4.0
12330,decreasing,45.0,-9.295878,2.038737,0.00084741454,0.0021314346,True,L2,5.0,1.0,4.0,10.0,True,5.0
12331,decreasing,45.0,21.550867,1.8521966,0.41176525,0.16589631,True,L2,5.0,1.0,4.0,3.1622776601683795,True,1.0
12332,decreasing,45.0,12.657102,0.9236346,0.17382939,0.06470101,True,L2,5.0,1.0,4.0,3.1622776601683795,True,2.0
12333,decreasing,45.0,23.645924,1.5899434,0.6224778,0.06365967,True,L2,5.0,1.0,4.0,3.1622776601683795,True,4.0
12334,decreasing,45.0,-14.424519,0.83554536,0.00033266365,0.001384712,True,L2,5.0,1.0,4.0,3.1622776601683795,False,-1.0
12335,decreasing,45.0,3.656671,3.514546,0.011312395,0.009763042,True,L2,5.0,1.0,4.0,1.0,True,2.0
12336,decreasing,45.0,22.499138,1.1956937,0.53431153,0.10129786,True,L2,5.0,1.0,4.0,1.0,True,4.0
12337,decreasing,45.0,18.51797,0.76615286,0.32792512,0.09354724,True,L2,5.0,1.0,4.0,1.0,False,-1.0
12338,decreasing,45.0,23.738096,1.5047671,0.60459274,0.0589431,False,L2,5.0,1.0,-1.0,-1.0,-1,-1.0
12339,decreasing,45.0,23.687927,1.4441832,0.59685934,0.0634735,True,L2,20.0,1.0,1.0,3.1622776601683795,False,-1.0
12340,decreasing,45.0,20.170862,0.8501699,0.39205745,0.10110139,True,L2,20.0,1.0,1.0,0.3162277660168379,True,5.0
12341,decreasing,45.0,23.30441,1.5857836,0.5673946,0.0908003,True,L2,20.0,1.0,2.0,10.0,True,4.0
12342,decreasing,45.0,23.106363,1.633971,0.5530768,0.10233689,True,L2,20.0,1.0,2.0,3.1622776601683795,True,2.0
12343,decreasing,45.0,23.627714,1.3931588,0.58735603,0.07030188,True,L2,20.0,1.0,2.0,3.1622776601683795,False,-1.0
12344,decreasing,45.0,23.543385,1.4126142,0.58317024,0.07599417,True,L2,20.0,1.0,4.0,3.1622776601683795,False,-1.0
12345,decreasing,45.0,7.8243155,10.265277,0.13510865,0.15446387,True,L2,20.0,1.0,4.0,1.0,True,3.0
12346,decreasing,45.0,23.150658,1.349737,0.5756236,0.06509483,True,L2,20.0,1.0,4.0,1.0,True,5.0
12347,decreasing,45.0,23.343302,1.4013133,0.5673806,0.08589515,True,L2,20.0,1.0,4.0,1.0,False,-1.0
12348,decreasing,45.0,23.470402,1.3018148,0.5740043,0.08359386,True,L2,20.0,1.0,4.0,0.3162277660168379,True,1.0
12349,decreasing,45.0,23.571257,1.4420565,0.5820577,0.071449846,True,L2,20.0,1.0,4.0,0.3162277660168379,True,4.0
12350,decreasing,45.0,22.54523,1.044579,0.5309481,0.08451704,True,L2,20.0,1.0,4.0,0.3162277660168379,False,-1.0
12351,decreasing,45.0,3.6467862,2.9333572,0.02544048,0.014216045,True,L2,20.0,1.0,5.0,10.0,True,3.0
12352,decreasing,45.0,22.246527,1.6055461,0.49391297,0.108320676,True,L2,20.0,1.0,5.0,10.0,False,-1.0
12353,decreasing,45.0,22.804193,0.8755468,0.5289938,0.08553264,True,L2,20.0,1.0,5.0,3.1622776601683795,True,1.0
12354,decreasing,45.0,21.592216,2.0616343,0.4614006,0.11262009,True,L2,50.0,1.0,3.0,3.1622776601683795,True,3.0
12355,decreasing,45.0,18.480843,0.83157974,0.3294344,0.09674489,True,L2,50.0,1.0,4.0,3.1622776601683795,True,2.0
12356,decreasing,45.0,22.513485,1.8552103,0.5202201,0.1191091,True,L2,50.0,1.0,4.0,3.1622776601683795,True,3.0
12357,decreasing,45.0,23.726347,1.4497783,0.59630954,0.06523333,True,L2,50.0,1.0,4.0,1.0,True,2.0
12358,decreasing,45.0,23.577858,1.3976492,0.578955,0.070733555,True,L2,50.0,1.0,4.0,1.0,True,4.0
12359,decreasing,45.0,18.869305,0.76127356,0.34352365,0.09718958,True,L2,50.0,1.0,4.0,0.3162277660168379,True,2.0
12360,decreasing,45.0,23.286657,1.5821674,0.56279916,0.089528576,True,L2,50.0,1.0,4.0,0.3162277660168379,True,5.0
12361,decreasing,45.0,23.644135,1.3851881,0.5907764,0.06697698,True,L2,50.0,1.0,4.0,0.3162277660168379,False,-1.0
12362,decreasing,45.0,20.889668,1.9841305,0.4358168,0.13106005,True,L2,50.0,1.0,5.0,10.0,True,2.0
12363,decreasing,45.0,20.907892,2.3241901,0.5722331,0.081202075,True,L2,50.0,1.0,5.0,3.1622776601683795,True,1.0
12364,decreasing,45.0,17.625628,0.92779523,0.30442435,0.09142842,True,L2,50.0,1.0,5.0,3.1622776601683795,True,5.0
12365,decreasing,45.0,23.750214,1.3859358,0.59990174,0.061409585,False,L2,50.0,1.0,-1.0,-1.0,-1,-1.0
12366,decreasing,45.0,23.777834,1.5014755,0.61541003,0.06080098,False,W1infty,20.0,1.0,-1.0,-1.0,-1,-1.0
12367,decreasing,45.0,23.79054,1.4659582,0.6131621,0.06014022,False,Linfty,20.0,1.0,-1.0,-1.0,-1,-1.0
12368,decreasing,45.0,-43.384342,17.38315,0.013129548,0.0865284,True,probability,5.0,1.0,1.0,10.0,True,2.0
12369,decreasing,45.0,16.835989,13.4115505,0.43777063,0.23034745,True,probability,5.0,1.0,1.0,10.0,True,3.0
12370,decreasing,45.0,-25.46213,20.867027,0.054202195,0.16132973,True,probability,5.0,1.0,1.0,10.0,True,4.0
12371,decreasing,45.0,19.951872,0.9366729,0.38446423,0.101155885,True,probability,5.0,1.0,1.0,10.0,False,-1.0
12372,decreasing,45.0,23.780626,1.5225593,0.6304852,0.0571839,True,probability,5.0,1.0,1.0,3.1622776601683795,True,1.0
12373,decreasing,45.0,23.731884,1.5885305,0.61874163,0.059678502,True,probability,5.0,1.0,1.0,3.1622776601683795,True,2.0
12374,decreasing,45.0,17.931122,15.615449,0.52269644,0.21022744,True,probability,5.0,1.0,1.0,3.1622776601683795,True,3.0
12375,decreasing,45.0,19.070004,4.144144,0.40099868,0.15400541,True,probability,5.0,1.0,1.0,3.1622776601683795,True,5.0
12376,decreasing,45.0,23.900629,1.3955086,0.63099694,0.055151634,True,probability,5.0,1.0,1.0,3.1622776601683795,False,-1.0
12377,decreasing,45.0,-4.0427074,27.394608,0.22424042,0.28029203,True,probability,5.0,1.0,1.0,1.0,True,1.0
12378,decreasing,45.0,23.761446,1.4411837,0.60628927,0.057659708,True,probability,5.0,1.0,1.0,1.0,True,2.0
12379,decreasing,45.0,23.808556,1.4814243,0.6242174,0.058712967,True,probability,5.0,1.0,1.0,1.0,True,4.0
12380,decreasing,45.0,23.68369,1.6145926,0.6131825,0.059142753,True,probability,5.0,1.0,1.0,1.0,False,-1.0
12381,decreasing,45.0,18.256897,0.8795307,0.32276973,0.096025385,True,probability,5.0,1.0,1.0,0.3162277660168379,True,2.0
12382,decreasing,45.0,20.594843,4.648123,0.4599556,0.18603916,True,probability,5.0,1.0,1.0,0.3162277660168379,True,3.0
12383,decreasing,45.0,23.81581,1.4664785,0.6269081,0.06057369,True,probability,5.0,1.0,1.0,0.3162277660168379,True,4.0
12384,decreasing,45.0,23.853539,1.4494444,0.62418556,0.058910746,True,probability,5.0,1.0,1.0,0.3162277660168379,True,5.0
12385,decreasing,45.0,20.199978,6.2807617,0.46175516,0.18962294,True,probability,5.0,1.0,2.0,10.0,True,2.0
12386,decreasing,45.0,21.499762,1.1876086,0.44787923,0.09762628,True,probability,5.0,1.0,2.0,10.0,True,5.0
12387,decreasing,45.0,23.636606,1.5837625,0.6200082,0.066949,True,probability,5.0,1.0,2.0,3.1622776601683795,True,3.0
12388,decreasing,45.0,-33.638535,19.29752,0.057449892,0.16500933,True,probability,5.0,1.0,3.0,3.1622776601683795,True,4.0
12389,decreasing,45.0,19.929794,0.90045846,0.3819746,0.10188992,True,probability,5.0,1.0,3.0,3.1622776601683795,False,-1.0
12390,decreasing,45.0,2.368908,19.629744,0.24437429,0.28373072,True,probability,5.0,1.0,3.0,1.0,True,1.0
12391,decreasing,45.0,-40.6084,20.829525,0.03872559,0.14348324,True,probability,5.0,1.0,3.0,1.0,True,3.0
12392,decreasing,45.0,23.848848,1.4303304,0.6275517,0.05809317,True,probability,5.0,1.0,3.0,1.0,True,4.0
12393,decreasing,45.0,22.669468,7.4302197,0.588044,0.11192338,True,probability,5.0,1.0,3.0,1.0,True,5.0
12394,decreasing,45.0,23.85038,1.3574084,0.6094595,0.04864367,True,probability,5.0,1.0,3.0,0.3162277660168379,True,1.0
12395,decreasing,45.0,23.684599,1.5418733,0.5973619,0.06777344,True,probability,5.0,1.0,3.0,0.3162277660168379,True,2.0
12396,decreasing,45.0,23.682156,1.5487702,0.60765135,0.07205711,True,probability,5.0,1.0,3.0,0.3162277660168379,True,3.0
12397,decreasing,45.0,9.398485,23.286514,0.42073455,0.2622746,True,probability,5.0,1.0,3.0,0.3162277660168379,True,5.0
12398,decreasing,45.0,23.828556,1.4520874,0.6259729,0.05869404,True,probability,5.0,1.0,3.0,0.3162277660168379,False,-1.0
12399,decreasing,45.0,23.829062,1.171452,0.59922254,0.052851632,True,probability,5.0,1.0,4.0,10.0,True,1.0
12400,decreasing,45.0,11.411821,32.666946,0.50884545,0.21463692,True,probability,5.0,1.0,4.0,10.0,True,2.0
12401,decreasing,45.0,-17.222124,45.0536,0.29416046,0.28411603,True,probability,5.0,1.0,4.0,10.0,True,3.0
12402,decreasing,45.0,-39.92524,24.221758,0.057522044,0.16884878,True,probability,5.0,1.0,4.0,10.0,False,-1.0
12403,decreasing,45.0,23.867813,1.4210006,0.62409025,0.05772542,True,probability,5.0,1.0,4.0,3.1622776601683795,True,1.0
12404,decreasing,45.0,-27.704927,20.472692,0.061721873,0.17478588,True,probability,5.0,1.0,4.0,3.1622776601683795,True,3.0
12405,decreasing,45.0,-55.061745,29.70102,0.047011863,0.14983104,True,probability,5.0,1.0,4.0,3.1622776601683795,True,4.0
12406,decreasing,45.0,23.327852,1.853179,0.60565007,0.07763712,True,probability,5.0,1.0,5.0,1.0,True,3.0
12407,decreasing,45.0,-45.826252,18.755972,0.028440224,0.13408808,True,probability,5.0,1.0,5.0,0.3162277660168379,False,-1.0
12408,decreasing,45.0,18.90068,13.418083,0.5069047,0.19105883,False,probability,5.0,1.0,-1.0,-1.0,-1,-1.0
12409,decreasing,45.0,13.161663,9.412917,0.24361674,0.2704265,True,probability,20.0,1.0,1.0,10.0,True,4.0
12410,decreasing,45.0,-19.265776,16.251568,0.062224407,0.17595713,True,probability,20.0,1.0,1.0,10.0,True,5.0
12411,decreasing,45.0,-17.941368,18.348906,0.18781021,0.24519253,True,probability,20.0,1.0,1.0,3.1622776601683795,True,4.0
12412,decreasing,45.0,7.530641,14.592374,0.23034126,0.27022853,True,probability,20.0,1.0,1.0,3.1622776601683795,False,-1.0
12413,decreasing,45.0,-58.677864,1.7450333,-7.494168e-07,2.1600856e-06,True,probability,20.0,1.0,1.0,1.0,True,1.0
12414,decreasing,45.0,23.87408,1.4170858,0.6230496,0.055928737,True,probability,20.0,1.0,1.0,1.0,True,4.0
12415,decreasing,45.0,-104.28638,2.7505748,2.1225255e-10,7.313014e-10,True,probability,20.0,1.0,2.0,10.0,True,1.0
12416,decreasing,45.0,23.82206,1.4513649,0.6168036,0.053119887,True,probability,20.0,1.0,3.0,1.0,True,4.0
12417,decreasing,45.0,23.811712,1.4617286,0.6247544,0.060486905,True,probability,20.0,1.0,3.0,1.0,True,5.0
12418,decreasing,45.0,21.035631,5.139294,0.47889465,0.17140453,True,probability,20.0,1.0,3.0,0.3162277660168379,False,-1.0
12419,decreasing,45.0,23.581635,1.860671,0.618391,0.081899606,True,probability,20.0,1.0,4.0,3.1622776601683795,False,-1.0
12420,decreasing,45.0,23.905123,1.3906139,0.61701876,0.05205087,True,probability,20.0,1.0,4.0,1.0,False,-1.0
12421,decreasing,45.0,24.102692,1.4691538,0.6320955,0.06319933,True,probability,50.0,1.0,1.0,1.0,True,1.0
12422,decreasing,45.0,23.948013,1.4331023,0.6207887,0.055302437,True,probability,50.0,1.0,1.0,0.3162277660168379,True,4.0
12423,decreasing,45.0,23.3891,1.8115354,0.60940063,0.07178374,True,probability,50.0,1.0,2.0,0.3162277660168379,True,1.0
12424,decreasing,45.0,20.890177,1.4178011,0.42981726,0.105850495,True,probability,50.0,1.0,2.0,0.3162277660168379,True,3.0
12425,decreasing,45.0,23.817263,1.4728804,0.6249217,0.059008468,True,probability,50.0,1.0,3.0,10.0,True,4.0
12426,decreasing,45.0,-97.7137,6.882464,1.6632115e-10,6.928988e-10,True,probability,50.0,1.0,3.0,10.0,False,-1.0
12427,decreasing,45.0,23.861923,1.4238102,0.6262309,0.058793362,True,probability,50.0,1.0,3.0,3.1622776601683795,True,1.0
12428,decreasing,45.0,23.691637,1.5473603,0.60320127,0.07000816,True,probability,50.0,1.0,3.0,3.1622776601683795,True,2.0
12429,decreasing,45.0,-39.49662,16.589453,0.025634088,0.11645483,True,probability,50.0,1.0,3.0,3.1622776601683795,True,4.0
12430,decreasing,45.0,-49.22937,5.838333,-7.804633e-06,1.5731743e-05,True,probability,50.0,1.0,3.0,3.1622776601683795,False,-1.0
12431,decreasing,45.0,18.671719,0.8268629,0.3360685,0.09741868,True,probability,50.0,1.0,3.0,1.0,True,1.0
12432,decreasing,45.0,23.8816,1.4471927,0.6235834,0.05481186,True,probability,50.0,1.0,3.0,1.0,True,2.0
12433,decreasing,45.0,22.221025,2.2287028,0.51332915,0.12825976,True,probability,50.0,1.0,3.0,1.0,True,3.0
12434,decreasing,45.0,22.900745,1.9402066,0.5764356,0.096491344,True,probability,50.0,1.0,3.0,1.0,True,5.0
12435,decreasing,45.0,15.432221,9.4246435,0.3366945,0.27211297,True,probability,50.0,1.0,3.0,0.3162277660168379,True,2.0
12436,decreasing,45.0,24.277325,1.3881707,0.64557904,0.06193593,True,probability,50.0,1.0,3.0,0.3162277660168379,True,5.0
12437,decreasing,45.0,23.904665,1.3248456,0.6097598,0.052116323,True,psnr,5.0,1.0,1.0,10.0,True,3.0
12438,decreasing,45.0,23.866999,1.2838273,0.6036913,0.054295994,True,psnr,5.0,1.0,1.0,3.1622776601683795,True,2.0
12439,decreasing,45.0,23.930933,1.2890061,0.6138883,0.051385947,True,psnr,5.0,1.0,2.0,3.1622776601683795,True,4.0
12440,decreasing,45.0,20.390171,2.4731972,0.3352883,0.17953007,True,psnr,5.0,1.0,2.0,1.0,True,1.0
12441,decreasing,45.0,23.908525,1.2755212,0.6063876,0.052650172,True,psnr,5.0,1.0,2.0,1.0,True,3.0
12442,decreasing,45.0,22.914963,0.9706148,0.5434579,0.081553765,True,psnr,5.0,1.0,2.0,1.0,True,5.0
12443,decreasing,45.0,23.895786,1.3619361,0.613058,0.053399116,True,psnr,5.0,1.0,2.0,0.3162277660168379,True,5.0
12444,decreasing,45.0,3.0302992,5.5410733,0.022161197,0.07545667,True,psnr,5.0,1.0,2.0,0.3162277660168379,False,-1.0
12445,decreasing,45.0,23.91958,1.3191574,0.61197835,0.053164672,True,psnr,5.0,1.0,3.0,10.0,True,5.0
12446,decreasing,45.0,20.33415,2.0545416,0.41829,0.1235781,True,psnr,5.0,1.0,4.0,3.1622776601683795,False,-1.0
12447,decreasing,45.0,23.55166,1.6487767,0.6127075,0.07455572,True,psnr,5.0,1.0,4.0,1.0,True,5.0
12448,decreasing,45.0,9.710236,3.9057095,0.13420379,0.12003807,True,psnr,5.0,1.0,4.0,1.0,False,-1.0
12449,decreasing,45.0,22.56245,1.028496,0.5032407,0.09570042,True,psnr,5.0,1.0,5.0,10.0,True,4.0
12450,decreasing,45.0,23.946436,1.2826134,0.61303,0.048070077,True,psnr,5.0,1.0,5.0,10.0,False,-1.0
12451,decreasing,45.0,23.93049,1.2723268,0.6105753,0.050907236,True,psnr,5.0,1.0,5.0,3.1622776601683795,True,5.0
