,architecture,loss,num_classes,degree,latent_size,type,known_variance,static_gamma,chance,variance,house,peppers,barbara,boats
20519,splines,L2,20,6,1024,classic,1,0,0,100.0,8.10833740234375,8.136470794677734,8.129032135009766,8.125923156738281
20520,splines,L2,20,6,1024,classic,1,1,0,1.0,48.17292404174805,48.11901092529297,48.129051208496094,48.12771987915039
20521,splines,L2,20,6,1024,classic,1,1,0,2.0,42.123661041259766,42.11182022094727,42.11467361450195,42.10285949707031
20522,splines,L2,20,6,1024,classic,1,1,0,5.0,34.1322135925293,34.132747650146484,34.139549255371094,34.14715576171875
20523,splines,L2,20,6,1024,classic,1,1,0,10.0,28.14064216613769,28.14477157592773,28.14251136779785,28.130512237548828
20524,splines,L2,20,6,1024,classic,1,1,0,15.0,24.620847702026367,24.590696334838867,24.589649200439453,24.612171173095703
20525,splines,L2,20,6,1024,classic,1,1,0,20.0,22.12876892089844,22.12120246887207,22.11335563659668,22.092195510864254
20526,splines,L2,20,6,1024,classic,1,1,0,25.0,20.175857543945312,20.168970108032227,20.171735763549805,20.1724796295166
20527,splines,L2,20,6,1024,classic,1,1,0,50.0,14.153656005859377,14.18389892578125,14.163204193115234,14.160533905029297
20528,splines,L2,20,6,1024,classic,1,1,0,75.0,10.65163803100586,10.622875213623049,10.623573303222656,10.632179260253906
20529,splines,L2,20,6,1024,classic,1,1,0,100.0,8.151298522949219,8.120121002197266,8.135459899902344,8.147724151611328
20530,splines,L2,20,6,256,classic,0,1,0,1.0,48.08590698242188,48.12531280517578,48.11898422241211,48.12293243408203
20531,splines,L2,20,6,256,classic,0,1,0,2.0,42.10824966430664,42.06133270263672,42.11085891723633,42.11819839477539
20532,splines,L2,20,6,256,classic,0,1,0,5.0,34.158348083496094,34.15071487426758,34.13982391357422,34.138973236083984
20533,splines,L2,20,6,256,classic,0,1,0,10.0,28.14065361022949,28.17624282836914,28.11530876159668,28.12023162841797
20534,splines,L2,20,6,256,classic,0,1,0,15.0,24.612552642822266,24.575603485107425,24.61040306091309,24.622657775878903
20535,splines,L2,20,6,256,classic,0,1,0,20.0,22.105806350708008,22.07914161682129,22.12593650817871,22.114524841308597
20536,splines,L2,20,6,256,classic,0,1,0,25.0,20.160987854003903,20.17558860778809,20.202606201171875,20.17713165283203
20537,splines,L2,20,6,256,classic,0,1,0,50.0,14.121055603027344,14.125232696533203,14.140457153320312,14.150531768798828
20538,splines,L2,20,6,256,classic,0,1,0,75.0,10.631446838378906,10.641769409179688,10.61370849609375,10.621395111083984
20539,splines,L2,20,6,256,classic,0,1,0,100.0,8.112964630126953,8.156547546386719,8.130348205566406,8.13912582397461
20540,splines,L2,20,6,256,classic,1,1,0,1.0,48.12973403930664,48.13694763183594,48.12492370605469,48.14604568481445
20541,splines,L2,20,6,256,classic,1,1,0,2.0,42.07894134521485,42.124908447265625,42.11061096191406,42.13151168823242
20542,splines,L2,20,6,256,classic,1,1,0,5.0,34.14162063598633,34.15861511230469,34.140411376953125,34.15986633300781
20543,splines,L2,20,6,256,classic,1,1,0,10.0,28.151290893554688,28.15226173400879,28.13768577575684,28.134803771972656
20544,splines,L2,20,6,256,classic,1,1,0,15.0,24.597919464111328,24.616838455200195,24.620996475219727,24.6029052734375
20545,splines,L2,20,6,256,classic,1,1,0,20.0,22.080923080444336,22.094623565673828,22.091432571411133,22.11648368835449
20546,splines,L2,20,6,256,classic,1,1,0,25.0,20.152875900268555,20.15895271301269,20.18064308166504,20.16280174255371
20547,splines,L2,20,6,256,classic,1,1,0,50.0,14.145450592041016,14.172191619873049,14.168685913085938,14.133129119873049
20548,splines,L2,20,6,256,classic,1,1,0,75.0,10.644889831542969,10.618881225585938,10.642990112304688,10.606101989746094
20549,splines,L2,20,6,256,classic,1,1,0,100.0,8.149433135986328,8.125732421875,8.154857635498047,8.133281707763672
20550,splines,L2,50,1,1024,classic,0,1,0,1.0,48.12511444091797,48.11197280883789,48.13104248046875,48.12991714477539
20551,splines,L2,50,1,1024,classic,0,1,0,2.0,42.112606048583984,42.09226989746094,42.08049392700195,42.11351013183594
20552,splines,L2,50,1,1024,classic,0,1,0,5.0,34.1513671875,34.16388702392578,34.156463623046875,34.14835739135742
20553,splines,L2,50,1,1024,classic,0,1,0,10.0,28.121002197265625,28.0744571685791,28.13262939453125,28.135665893554688
20554,splines,L2,50,1,1024,classic,0,1,0,15.0,24.62788391113281,24.614620208740234,24.613767623901367,24.610107421875
20555,splines,L2,50,1,1024,classic,0,1,0,20.0,22.09916305541992,22.08757972717285,22.11750030517578,22.11433219909668
20556,splines,L2,50,1,1024,classic,0,1,0,25.0,20.16258811950684,20.1919059753418,20.16790008544922,20.1761417388916
20557,splines,L2,50,1,1024,classic,0,1,0,50.0,14.160072326660156,14.129619598388672,14.131526947021484,14.150028228759766
20558,splines,L2,50,1,1024,classic,0,1,0,75.0,10.64111328125,10.631450653076172,10.608219146728516,10.610126495361328
20559,splines,L2,50,1,1024,classic,0,1,0,100.0,8.148963928222656,8.116893768310547,8.13338851928711,8.105796813964844
20560,splines,L2,50,1,1024,classic,1,1,0,1.0,48.13552474975586,48.165977478027344,48.1428337097168,48.119388580322266
20561,splines,L2,50,1,1024,classic,1,1,0,2.0,42.11713790893555,42.07454299926758,42.08759689331055,42.15037155151367
20562,splines,L2,50,1,1024,classic,1,1,0,5.0,34.10857009887695,34.14179229736328,34.14762878417969,34.14408874511719
20563,splines,L2,50,1,1024,classic,1,1,0,10.0,28.13081932067871,28.152729034423828,28.126117706298828,28.14402198791504
20564,splines,L2,50,1,1024,classic,1,1,0,15.0,24.589134216308597,24.62994384765625,24.58439826965332,24.597166061401367
20565,splines,L2,50,1,1024,classic,1,1,0,20.0,22.16057777404785,22.13575935363769,22.13229751586914,22.118240356445312
20566,splines,L2,50,1,1024,classic,1,1,0,25.0,20.14554786682129,20.146697998046875,20.159942626953125,20.17535781860352
20567,splines,L2,50,1,1024,classic,1,1,0,50.0,14.204303741455078,14.18048858642578,14.150753021240234,14.157341003417969
20568,splines,L2,50,1,1024,classic,1,1,0,75.0,10.63064956665039,10.637458801269531,10.63251495361328,10.643196105957031
20569,splines,L2,50,1,1024,classic,1,1,0,100.0,8.123977661132812,8.158088684082031,8.130294799804688,8.141647338867188
20570,splines,L2,50,1,1024,noconstraints,0,1,0,1.0,28.44968605041504,25.593652725219727,24.32451438903809,27.365190505981445
20571,splines,L2,50,1,1024,noconstraints,0,1,0,2.0,28.427082061767575,25.56338882446289,24.321651458740234,27.325515747070312
20572,splines,L2,50,1,1024,noconstraints,0,1,0,5.0,28.17819023132324,25.42583656311035,24.243303298950195,27.21984100341797
20573,splines,L2,50,1,1024,noconstraints,0,1,0,10.0,27.845489501953125,25.272714614868164,24.073305130004883,26.991159439086918
20574,splines,L2,50,1,1024,noconstraints,0,1,0,15.0,27.422990798950195,24.991060256958008,23.935792922973636,26.657846450805664
20575,splines,L2,50,1,1024,noconstraints,0,1,0,20.0,27.231504440307617,24.780986785888672,23.716766357421875,26.33934593200684
20576,splines,L2,50,1,1024,noconstraints,0,1,0,25.0,26.977453231811523,24.50819396972656,23.499446868896484,25.918609619140625
20577,splines,L2,50,1,1024,noconstraints,0,1,0,50.0,25.07994842529297,23.082691192626957,22.586668014526367,24.318233489990234
20578,splines,L2,50,1,1024,noconstraints,0,1,0,75.0,23.673925399780277,21.882753372192383,21.790864944458008,23.02528190612793
20579,splines,L2,50,1,1024,noconstraints,0,1,0,100.0,22.315773010253903,18.04448127746582,20.8227653503418,21.82818031311035
20580,splines,L2,50,1,1024,noconstraints,1,1,0,1.0,47.843658447265625,47.806419372558594,44.3978157043457,47.54826354980469
20581,splines,L2,50,1,1024,noconstraints,1,1,0,2.0,41.16837692260742,39.9105339050293,41.30581283569336,40.55967330932617
20582,splines,L2,50,1,1024,noconstraints,1,1,0,5.0,35.47760391235352,35.155879974365234,34.623260498046875,34.92665481567383
20583,splines,L2,50,1,1024,noconstraints,1,1,0,10.0,30.400882720947266,30.414419174194336,29.69812393188477,30.332725524902344
20584,splines,L2,50,1,1024,noconstraints,1,1,0,15.0,29.37664604187012,28.02837181091309,27.195484161376957,28.51247787475586
20585,splines,L2,50,1,1024,noconstraints,1,1,0,20.0,27.74766731262207,25.90157699584961,25.236146926879883,26.612043380737305
20586,splines,L2,50,1,1024,noconstraints,1,1,0,25.0,26.541749954223636,25.20651054382324,24.15136337280273,25.95805931091309
20587,splines,L2,50,1,1024,noconstraints,1,1,0,50.0,24.83213996887207,22.98789405822754,22.4580192565918,24.19421768188477
20588,splines,L2,50,1,1024,noconstraints,1,1,0,75.0,15.54436492919922,15.157657623291016,16.597246170043945,17.03870964050293
20589,splines,L2,50,1,1024,noconstraints,1,1,0,100.0,13.773914337158203,13.29351806640625,13.713264465332031,13.83443832397461
20590,splines,L2,50,1,256,classic,0,0,0,1.0,48.09589767456055,48.10014343261719,48.11140441894531,48.13434982299805
20591,splines,L2,50,1,256,classic,0,0,0,2.0,42.16393661499024,42.10573959350586,42.10416030883789,42.12310409545898
20592,splines,L2,50,1,256,classic,0,0,0,5.0,34.15164566040039,34.14301681518555,34.15167617797852,34.1519775390625
20593,splines,L2,50,1,256,classic,0,0,0,10.0,28.111766815185547,28.117305755615234,28.12878799438477,28.12984848022461
20594,splines,L2,50,1,256,classic,0,0,0,15.0,24.64072799682617,24.574382781982425,24.6114559173584,24.604066848754883
20595,splines,L2,50,1,256,classic,0,0,0,20.0,22.096683502197266,22.12773704528809,22.10659408569336,22.088998794555664
20596,splines,L2,50,1,256,classic,0,0,0,25.0,20.1779899597168,20.217506408691406,20.16154670715332,20.16755485534668
20597,splines,L2,50,1,256,classic,0,0,0,50.0,14.16281509399414,14.14740753173828,14.167461395263672,14.12897491455078
20598,splines,L2,50,1,256,classic,0,0,0,75.0,10.613571166992188,10.636463165283203,10.622623443603516,10.64889907836914
20599,splines,L2,50,1,256,classic,0,0,0,100.0,8.128738403320312,8.127632141113281,8.128498077392578,8.126449584960938
20600,splines,L2,50,1,256,classic,0,1,0,1.0,48.13484954833984,48.10539245605469,48.12208938598633,48.11957931518555
20601,splines,L2,50,1,256,classic,0,1,0,2.0,42.12422561645508,42.11265563964844,42.11681365966797,42.1054573059082
20602,splines,L2,50,1,256,classic,0,1,0,5.0,34.114540100097656,34.17295455932617,34.14114761352539,34.13920593261719
20603,splines,L2,50,1,256,classic,0,1,0,10.0,28.12090492248535,28.139039993286133,28.151084899902344,28.13509750366211
20604,splines,L2,50,1,256,classic,0,1,0,15.0,24.6275691986084,24.605152130126957,24.61130142211914,24.5913200378418
20605,splines,L2,50,1,256,classic,0,1,0,20.0,22.096763610839844,22.10194396972656,22.112449645996094,22.10464096069336
20606,splines,L2,50,1,256,classic,0,1,0,25.0,20.132009506225582,20.150903701782227,20.170209884643555,20.177886962890625
20607,splines,L2,50,1,256,classic,0,1,0,50.0,14.144371032714844,14.145259857177734,14.170543670654297,14.133228302001951
20608,splines,L2,50,1,256,classic,0,1,0,75.0,10.615135192871094,10.58293914794922,10.62637710571289,10.608142852783203
20609,splines,L2,50,1,256,classic,0,1,0,100.0,8.091384887695312,8.149703979492188,8.13458251953125,8.110580444335938
20610,splines,L2,50,1,256,classic,1,1,0,1.0,48.13694763183594,48.130348205566406,48.138214111328125,48.13549423217773
20611,splines,L2,50,1,256,classic,1,1,0,2.0,42.09709548950195,42.10487747192383,42.12890625,42.10961532592773
20612,splines,L2,50,1,256,classic,1,1,0,5.0,34.1540641784668,34.16658401489258,34.15704345703125,34.13711166381836
20613,splines,L2,50,1,256,classic,1,1,0,10.0,28.11463165283203,28.111888885498047,28.130434036254883,28.137834548950195
20614,splines,L2,50,1,256,classic,1,1,0,15.0,24.58589172363281,24.61884307861328,24.611417770385746,24.605070114135746
20615,splines,L2,50,1,256,classic,1,1,0,20.0,22.108362197875977,22.06103515625,22.10802459716797,22.097761154174805
20616,splines,L2,50,1,256,classic,1,1,0,25.0,20.194072723388672,20.186899185180664,20.18085289001465,20.174917221069336
20617,splines,L2,50,1,256,classic,1,1,0,50.0,14.100154876708984,14.09762191772461,14.159683227539062,14.143211364746094
20618,splines,L2,50,1,256,classic,1,1,0,75.0,10.626018524169922,10.66690444946289,10.62442398071289,10.629989624023438
20619,splines,L2,50,1,256,classic,1,1,0,100.0,8.159587860107422,8.142948150634766,8.113693237304688,8.132152557373047
20620,splines,L2,50,1,256,noconstraints,0,1,0,1.0,-3.2578277587890625,-4.138912200927734,-9.31496810913086,-6.2689361572265625
20621,splines,L2,50,1,256,noconstraints,0,1,0,2.0,-4.452651977539063,-4.604454040527344,-9.48007583618164,-6.817874908447266
20622,splines,L2,50,1,256,noconstraints,0,1,0,5.0,-7.999332427978516,-6.853195190429688,-10.412689208984377,-9.14168930053711
20623,splines,L2,50,1,256,noconstraints,0,1,0,10.0,-12.466201782226562,-10.053192138671877,-12.558208465576172,-12.923419952392578
20624,splines,L2,50,1,256,noconstraints,0,1,0,15.0,-15.00446319580078,-12.82550048828125,-14.561767578125,-15.453662872314451
20625,splines,L2,50,1,256,noconstraints,0,1,0,20.0,-16.734447479248047,-14.88687515258789,-16.326984405517578,-17.16402816772461
20626,splines,L2,50,1,256,noconstraints,0,1,0,25.0,-18.27127456665039,-16.40694808959961,-17.817096710205078,-18.67344284057617
20627,splines,L2,50,1,256,noconstraints,0,1,0,50.0,-23.128734588623047,-22.038997650146484,-22.72080612182617,-22.911640167236328
20628,splines,L2,50,1,256,noconstraints,0,1,0,75.0,-25.567371368408203,-25.613574981689453,-25.893383026123047,-25.632343292236328
20629,splines,L2,50,1,256,noconstraints,0,1,0,100.0,-27.972362518310547,-28.230587005615234,-28.086803436279297,-28.09045791625977
20630,splines,L2,50,1,256,noconstraints,1,1,0,1.0,48.01859664916992,44.38337326049805,43.397422790527344,46.70132827758789
20631,splines,L2,50,1,256,noconstraints,1,1,0,2.0,41.98212432861328,41.27900314331055,38.27299880981445,41.08604431152344
20632,splines,L2,50,1,256,noconstraints,1,1,0,5.0,35.697227478027344,34.798614501953125,34.41507339477539,35.398468017578125
20633,splines,L2,50,1,256,noconstraints,1,1,0,10.0,32.35724639892578,30.78567314147949,29.7473258972168,31.22570037841797
20634,splines,L2,50,1,256,noconstraints,1,1,0,15.0,28.867374420166016,28.613019943237305,27.19260025024414,28.55238914489746
20635,splines,L2,50,1,256,noconstraints,1,1,0,20.0,28.911848068237305,27.338571548461918,26.019132614135746,28.08006858825684
20636,splines,L2,50,1,256,noconstraints,1,1,0,25.0,28.226003646850582,26.428970336914062,25.02657699584961,27.09085464477539
20637,splines,L2,50,1,256,noconstraints,1,1,0,50.0,25.756221771240234,23.78790283203125,22.74799346923828,24.65027236938477
20638,splines,L2,50,1,256,noconstraints,1,1,0,75.0,15.545982360839844,14.687519073486328,15.93416976928711,15.916034698486328
20639,splines,L2,50,1,256,noconstraints,1,1,0,100.0,19.613025665283203,19.17108154296875,18.69134330749512,19.50074005126953
20640,splines,L2,50,2,1024,classic,0,1,0,1.0,48.11331558227539,48.17830657958984,48.12135314941406,48.1328353881836
20641,splines,L2,50,2,1024,classic,0,1,0,2.0,42.10082244873047,42.134307861328125,42.12626266479492,42.100059509277344
20642,splines,L2,50,2,1024,classic,0,1,0,5.0,34.15911865234375,34.150386810302734,34.14460372924805,34.1606559753418
20643,splines,L2,50,2,1024,classic,0,1,0,10.0,28.143253326416016,28.129884719848636,28.12583541870117,28.14041519165039
20644,splines,L2,50,2,1024,classic,0,1,0,15.0,24.60120391845703,24.6179313659668,24.616601943969727,24.61767196655273
20645,splines,L2,50,2,1024,classic,0,1,0,20.0,22.1428337097168,22.121538162231445,22.11021423339844,22.09598922729492
20646,splines,L2,50,2,1024,classic,0,1,0,25.0,20.19017219543457,20.210281372070312,20.173057556152344,20.196025848388672
20647,splines,L2,50,2,1024,classic,0,1,0,50.0,14.156330108642578,14.156715393066406,14.162155151367188,14.13998794555664
20648,splines,L2,50,2,1024,classic,0,1,0,75.0,10.640827178955078,10.636043548583984,10.632194519042969,10.617130279541016
20649,splines,L2,50,2,1024,classic,0,1,0,100.0,8.14834976196289,8.172611236572266,8.132640838623047,8.128841400146484
20650,splines,L2,50,2,1024,classic,1,1,0,1.0,48.1258659362793,48.14385986328125,48.13360595703125,48.11058807373047
20651,splines,L2,50,2,1024,classic,1,1,0,2.0,42.12651062011719,42.09437561035156,42.108673095703125,42.11402130126953
20652,splines,L2,50,2,1024,classic,1,1,0,5.0,34.15855026245117,34.1777229309082,34.155540466308594,34.16768264770508
20653,splines,L2,50,2,1024,classic,1,1,0,10.0,28.15509986877441,28.14720916748047,28.135276794433597,28.16877555847168
20654,splines,L2,50,2,1024,classic,1,1,0,15.0,24.633207321166992,24.658315658569336,24.61411666870117,24.616788864135746
20655,splines,L2,50,2,1024,classic,1,1,0,20.0,22.14033889770508,22.118633270263672,22.127368927001957,22.118690490722656
20656,splines,L2,50,2,1024,classic,1,1,0,25.0,20.158409118652344,20.170154571533203,20.15540313720703,20.180583953857425
20657,splines,L2,50,2,1024,classic,1,1,0,50.0,14.143768310546877,14.159175872802734,14.13225555419922,14.168197631835938
20658,splines,L2,50,2,1024,classic,1,1,0,75.0,10.625354766845703,10.631519317626951,10.611019134521484,10.651165008544922
20659,splines,L2,50,2,1024,classic,1,1,0,100.0,8.106575012207031,8.099945068359375,8.124504089355469,8.133331298828125
20660,splines,L2,50,2,1024,noconstraints,0,1,0,1.0,29.825830459594727,25.74748420715332,24.33011245727539,27.624656677246094
20661,splines,L2,50,2,1024,noconstraints,0,1,0,2.0,29.819955825805664,25.74703598022461,24.32814598083496,27.62121963500977
20662,splines,L2,50,2,1024,noconstraints,0,1,0,5.0,29.7624454498291,25.729848861694336,24.31232452392578,27.580171585083008
20663,splines,L2,50,2,1024,noconstraints,0,1,0,10.0,29.56307411193848,25.645904541015625,24.2602596282959,27.456052780151367
20664,splines,L2,50,2,1024,noconstraints,0,1,0,15.0,29.22775077819824,25.563552856445312,24.16226577758789,27.268484115600582
20665,splines,L2,50,2,1024,noconstraints,0,1,0,20.0,28.82961845397949,25.366056442260746,24.03178596496582,26.946971893310547
20666,splines,L2,50,2,1024,noconstraints,0,1,0,25.0,28.38393783569336,25.135189056396484,23.87272071838379,26.583654403686523
20667,splines,L2,50,2,1024,noconstraints,0,1,0,50.0,25.524917602539062,23.50773811340332,22.43937492370605,24.26180076599121
20668,splines,L2,50,2,1024,noconstraints,0,1,0,75.0,22.6632022857666,21.325822830200195,20.452167510986328,21.69182586669922
20669,splines,L2,50,2,1024,noconstraints,0,1,0,100.0,20.116674423217773,19.038555145263672,18.385417938232425,19.331789016723636
20670,splines,L2,50,2,1024,noconstraints,1,1,0,1.0,48.30099868774414,47.67252349853516,43.071197509765625,46.48847198486328
20671,splines,L2,50,2,1024,noconstraints,1,1,0,2.0,39.423221588134766,41.75167846679688,34.648468017578125,42.22885894775391
20672,splines,L2,50,2,1024,noconstraints,1,1,0,5.0,35.83606719970703,30.521114349365234,30.918851852416992,34.735599517822266
20673,splines,L2,50,2,1024,noconstraints,1,1,0,10.0,31.006746292114254,30.51779556274414,29.32244110107422,31.04535484313965
20674,splines,L2,50,2,1024,noconstraints,1,1,0,15.0,27.88528251647949,26.97760963439941,27.04098129272461,28.11192512512207
20675,splines,L2,50,2,1024,noconstraints,1,1,0,20.0,28.388805389404297,27.32898330688477,26.04044914245605,28.04695701599121
20676,splines,L2,50,2,1024,noconstraints,1,1,0,25.0,27.676219940185547,26.34954261779785,25.050559997558597,27.107139587402344
20677,splines,L2,50,2,1024,noconstraints,1,1,0,50.0,22.15006828308105,21.72846221923828,21.18008804321289,22.224929809570312
20678,splines,L2,50,2,1024,noconstraints,1,1,0,75.0,18.899093627929688,17.710285186767578,18.21330451965332,18.07916831970215
20679,splines,L2,50,2,1024,noconstraints,1,1,0,100.0,15.297649383544922,14.16702651977539,14.472553253173828,14.930953979492188
20680,splines,L2,50,2,256,classic,0,0,0,1.0,48.08629608154297,48.08258056640625,48.10210037231445,48.09902572631836
20681,splines,L2,50,2,256,classic,0,0,0,2.0,42.102386474609375,42.09184265136719,42.09978103637695,42.11851501464844
20682,splines,L2,50,2,256,classic,0,0,0,5.0,34.135555267333984,34.150596618652344,34.14982223510742,34.152137756347656
20683,splines,L2,50,2,256,classic,0,0,0,10.0,28.159011840820312,28.14699935913086,28.11845016479492,28.132827758789062
20684,splines,L2,50,2,256,classic,0,0,0,15.0,24.634740829467773,24.605262756347656,24.606687545776367,24.596418380737305
20685,splines,L2,50,2,256,classic,0,0,0,20.0,22.128337860107425,22.14539909362793,22.114904403686523,22.13146209716797
20686,splines,L2,50,2,256,classic,0,0,0,25.0,20.16265106201172,20.169872283935547,20.166284561157227,20.190332412719727
20687,splines,L2,50,2,256,classic,0,0,0,50.0,14.13116455078125,14.145172119140623,14.129180908203123,14.146469116210938
20688,splines,L2,50,2,256,classic,0,0,0,75.0,10.622200012207031,10.626304626464844,10.639690399169922,10.6239013671875
20689,splines,L2,50,2,256,classic,0,0,0,100.0,8.128704071044922,8.12576675415039,8.13946533203125,8.148689270019531
20690,splines,L2,50,2,256,classic,0,1,0,1.0,48.08306121826172,48.09742736816406,48.11930465698242,48.129188537597656
20691,splines,L2,50,2,256,classic,0,1,0,2.0,42.10529327392578,42.134159088134766,42.100006103515625,42.11062240600586
20692,splines,L2,50,2,256,classic,0,1,0,5.0,34.10368347167969,34.190399169921875,34.13395690917969,34.14814376831055
20693,splines,L2,50,2,256,classic,0,1,0,10.0,28.13877487182617,28.1478214263916,28.140756607055664,28.144872665405277
20694,splines,L2,50,2,256,classic,0,1,0,15.0,24.578102111816406,24.61798095703125,24.58970069885254,24.60983657836914
20695,splines,L2,50,2,256,classic,0,1,0,20.0,22.118392944335938,22.131471633911133,22.12421226501465,22.094575881958008
20696,splines,L2,50,2,256,classic,0,1,0,25.0,20.152591705322266,20.176742553710938,20.154521942138672,20.190357208251957
20697,splines,L2,50,2,256,classic,0,1,0,50.0,14.163108825683594,14.160480499267578,14.151870727539062,14.164783477783203
20698,splines,L2,50,2,256,classic,0,1,0,75.0,10.559528350830078,10.627460479736328,10.652572631835938,10.634124755859377
20699,splines,L2,50,2,256,classic,0,1,0,100.0,8.145549774169922,8.171035766601562,8.128772735595703,8.140632629394531
20700,splines,L2,50,2,256,classic,1,0,0,1.0,48.1251335144043,48.12603378295898,48.144290924072266,48.135536193847656
20701,splines,L2,50,2,256,classic,1,0,0,2.0,42.099491119384766,42.10737991333008,42.11003112792969,42.12181091308594
20702,splines,L2,50,2,256,classic,1,0,0,5.0,34.184566497802734,34.17645263671875,34.152584075927734,34.16960525512695
20703,splines,L2,50,2,256,classic,1,0,0,10.0,28.10820960998535,28.13228988647461,28.126445770263672,28.11712074279785
20704,splines,L2,50,2,256,classic,1,0,0,15.0,24.59214973449707,24.62230110168457,24.610780715942383,24.630916595458984
20705,splines,L2,50,2,256,classic,1,0,0,20.0,22.10418128967285,22.05876922607422,22.11128044128418,22.12879753112793
20706,splines,L2,50,2,256,classic,1,0,0,25.0,20.159687042236328,20.172264099121094,20.19874382019043,20.189760208129883
20707,splines,L2,50,2,256,classic,1,0,0,50.0,14.16067886352539,14.16219711303711,14.15060806274414,14.14249038696289
20708,splines,L2,50,2,256,classic,1,0,0,75.0,10.632091522216797,10.632278442382812,10.646728515625,10.635807037353516
20709,splines,L2,50,2,256,classic,1,0,0,100.0,8.115489959716797,8.101402282714844,8.115898132324219,8.13143539428711
20710,splines,L2,50,2,256,classic,1,1,0,1.0,48.18686676025391,48.14451599121094,48.10865020751953,48.13154220581055
20711,splines,L2,50,2,256,classic,1,1,0,2.0,42.11153793334961,42.11118698120117,42.10560607910156,42.10249710083008
20712,splines,L2,50,2,256,classic,1,1,0,5.0,34.19059371948242,34.16506576538086,34.14793395996094,34.15359115600586
20713,splines,L2,50,2,256,classic,1,1,0,10.0,28.12407684326172,28.069244384765625,28.11058616638184,28.12328720092773
20714,splines,L2,50,2,256,classic,1,1,0,15.0,24.615306854248047,24.59527015686035,24.61881256103516,24.610958099365234
20715,splines,L2,50,2,256,classic,1,1,0,20.0,22.13232040405273,22.15186309814453,22.10773468017578,22.118282318115234
20716,splines,L2,50,2,256,classic,1,1,0,25.0,20.19235038757324,20.14935111999512,20.18129539489746,20.169902801513672
20717,splines,L2,50,2,256,classic,1,1,0,50.0,14.129241943359377,14.11638641357422,14.156501770019531,14.1519775390625
20718,splines,L2,50,2,256,classic,1,1,0,75.0,10.65142822265625,10.61429214477539,10.630802154541016,10.647476196289062
20719,splines,L2,50,2,256,classic,1,1,0,100.0,8.130836486816406,8.14950942993164,8.14162826538086,8.136653900146484
20720,splines,L2,50,2,256,noconstraints,0,1,0,1.0,31.254806518554688,27.368162155151367,25.19372940063477,28.847997665405277
20721,splines,L2,50,2,256,noconstraints,0,1,0,2.0,31.225322723388672,27.361448287963867,25.18831825256348,28.84053421020508
20722,splines,L2,50,2,256,noconstraints,0,1,0,5.0,31.119609832763672,27.31595993041992,25.15659713745117,28.774290084838867
20723,splines,L2,50,2,256,noconstraints,0,1,0,10.0,30.75159454345703,27.15603828430176,25.0745792388916,28.54511070251465
20724,splines,L2,50,2,256,noconstraints,0,1,0,15.0,30.179323196411133,26.86219024658203,24.909143447875977,28.169038772583008
20725,splines,L2,50,2,256,noconstraints,0,1,0,20.0,29.40177345275879,26.54147148132324,24.669448852539062,27.72772789001465
20726,splines,L2,50,2,256,noconstraints,0,1,0,25.0,28.67418670654297,26.09729385375977,24.387386322021484,27.187448501586918
20727,splines,L2,50,2,256,noconstraints,0,1,0,50.0,24.90902328491211,23.44011116027832,22.507511138916016,24.232332229614254
20728,splines,L2,50,2,256,noconstraints,0,1,0,75.0,21.550350189208984,20.881216049194336,20.353687286376957,21.31336212158203
20729,splines,L2,50,2,256,noconstraints,0,1,0,100.0,19.330686569213867,18.583961486816406,18.218883514404297,18.95309066772461
20730,splines,L2,50,2,256,noconstraints,1,1,0,1.0,48.02005386352539,46.13345336914063,37.12493896484375,46.14707565307617
20731,splines,L2,50,2,256,noconstraints,1,1,0,2.0,40.95232391357422,40.431129455566406,35.76814270019531,39.86544418334961
20732,splines,L2,50,2,256,noconstraints,1,1,0,5.0,35.12689971923828,35.05785369873047,33.851593017578125,35.35221099853516
20733,splines,L2,50,2,256,noconstraints,1,1,0,10.0,31.467090606689453,30.75984001159668,29.497089385986328,31.2534294128418
20734,splines,L2,50,2,256,noconstraints,1,1,0,15.0,29.90882873535156,28.59819793701172,27.48939323425293,27.721654891967773
20735,splines,L2,50,2,256,noconstraints,1,1,0,20.0,28.745410919189453,27.36212539672852,25.95667266845703,28.13101577758789
20736,splines,L2,50,2,256,noconstraints,1,1,0,25.0,27.731374740600582,26.4608154296875,25.05649948120117,27.0512752532959
20737,splines,L2,50,2,256,noconstraints,1,1,0,50.0,24.150712966918945,23.14366149902344,22.202024459838867,23.51502799987793
20738,splines,L2,50,2,256,noconstraints,1,1,0,75.0,15.123332977294922,15.110435485839844,13.674659729003906,14.04373550415039
20739,splines,L2,50,2,256,noconstraints,1,1,0,100.0,15.069705963134766,15.477153778076172,15.79669189453125,16.839632034301758
20740,splines,L2,50,3,1024,classic,0,1,0,1.0,48.10213851928711,48.0682487487793,48.10017013549805,48.12407684326172
20741,splines,L2,50,3,1024,classic,0,1,0,2.0,42.10831451416016,42.15385818481445,42.11433410644531,42.10072708129883
20742,splines,L2,50,3,1024,classic,0,1,0,5.0,34.16132736206055,34.19065475463867,34.13787078857422,34.13426208496094
20743,splines,L2,50,3,1024,classic,0,1,0,10.0,28.09580993652344,28.118614196777344,28.14497947692871,28.133872985839844
20744,splines,L2,50,3,1024,classic,0,1,0,15.0,24.56287956237793,24.62697410583496,24.61869430541992,24.617698669433597
